# Mesh Name: TestMesh
# Node Count: 15000
# Link Count: 22736
# Path Count: 0
# Settings:
# MESH_NODES_COUNT: 15000
# MESH_ROUTERS_COUNT: 5000
# MESH_MAX_LINKS_PER_NODE: 8
# MESH_DEFAULT_BANDWIDTH: 10000.00
# MESH_DEFAULT_LATENCY: 0.00
# MESH_SIZE_X: 1800.00
# MESH_SIZE_Y: 1000.00
# MESH_MAX_LINK_DISTANCE: 20.00

NodeID,X,Y,Status,Type
2570280,2565,528,10000.00,64.03
2568511,2565,351,10000.00,178.04
2584620,2566,1862,10000.00,72.80
2598911,2566,3291,10000.00,130.00
2600700,2568,3270,10000.00,190.26
2590520,2570,2052,10000.00,193.13
2580871,2570,1087,10000.00,64.03
2620860,2571,4986,10000.00,194.16
2586580,2572,1458,10000.00,142.13
2600690,2575,2569,10000.00,0.00
2616471,2575,4147,10000.00,174.64
2618380,2577,4138,10000.00,164.92
2627080,2578,4908,10000.00,184.39
2622510,2579,4351,10000.00,171.17
2586970,2585,197,10000.00,196.98
2593401,2585,840,10000.00,92.20
2615940,2586,2994,10000.00,188.68
2587581,2586,158,10000.00,42.43
2605450,2587,1845,10000.00,182.48
2601820,2588,1382,10000.00,147.65
2608811,2588,2081,10000.00,194.16
2605470,2589,1647,10000.00,142.13
2606831,2589,1783,10000.00,182.48
2596030,2590,603,10000.00,191.05
2610781,2590,2078,10000.00,130.00
2629630,2591,3863,10000.00,120.42
2613511,2591,2251,10000.00,155.24
2639190,2592,4719,10000.00,126.49
2603021,2592,1102,10000.00,171.17
2629180,2593,3618,10000.00,191.05
2599711,2593,671,10000.00,50.99
2622300,2594,2830,10000.00,50.00
2598311,2594,431,10000.00,58.31
2641000,2595,4600,10000.00,122.07
2618050,2596,2205,10000.00,41.23
2631951,2596,3595,10000.00,130.38
2608480,2597,1148,10000.00,192.09
2622701,2597,2570,10000.00,180.28
2638640,2598,4064,10000.00,60.00
2600871,2598,287,10000.00,150.00
2607700,2599,870,10000.00,86.02
2628681,2599,2968,10000.00,110.45
2606020,2600,602,10000.00,170.29
2604080,2601,308,10000.00,186.82
2627361,2601,2636,10000.00,198.49
2622200,2602,2020,10000.00,150.00
2651011,2602,4901,10000.00,40.00
2652540,2603,4954,10000.00,134.54
2620180,2604,1618,10000.00,126.49
2650421,2604,4642,10000.00,10.00
2624070,2605,1907,10000.00,72.80
2644490,2606,3849,10000.00,198.49
2641530,2607,3453,10000.00,148.66
2650571,2607,4357,10000.00,148.66
2644960,2608,3696,10000.00,183.58
2636310,2609,2731,10000.00,50.00
2620540,2610,1054,10000.00,161.25
2637670,2611,2667,10000.00,53.85
2626320,2612,1432,10000.00,191.05
2619091,2612,709,10000.00,143.18
2650420,2613,3742,10000.00,140.00
2657611,2613,4461,10000.00,36.06
2642530,2614,2853,10000.00,184.39
2654181,2614,4018,10000.00,161.25
2630140,2615,1514,10000.00,134.54
2648371,2615,3337,10000.00,130.00
2655970,2616,3997,10000.00,197.23
2650991,2616,3499,10000.00,184.39
2660080,2617,4308,10000.00,180.28
2660440,2618,4244,10000.00,82.46
2643110,2622,2111,10000.00,156.52
2654630,2623,3163,10000.00,180.28
2664920,2624,4092,10000.00,182.48
2668550,2625,4355,10000.00,130.00
2635991,2625,1099,10000.00,120.83
2642010,2626,1601,10000.00,70.71
2654391,2626,2839,10000.00,108.17
2635020,2627,802,10000.00,89.44
2649971,2627,2297,10000.00,192.35
2642810,2628,1481,10000.00,130.38
2648691,2628,2069,10000.00,130.00
2644000,2629,1500,10000.00,162.79
2651841,2629,2284,10000.00,130.38
2663730,2630,3373,10000.00,142.13
2671421,2630,4142,10000.00,182.48
2674670,2632,4267,10000.00,183.85
2647471,2632,1547,10000.00,181.11
2667420,2633,3442,10000.00,111.80
2654341,2633,2134,10000.00,147.65
2649730,2634,1573,10000.00,120.83
2638571,2634,457,10000.00,187.88
2668530,2636,3253,10000.00,198.49
2645291,2636,929,10000.00,178.89
2655070,2637,1807,10000.00,167.63
2682190,2638,4419,10000.00,120.42
2645680,2639,668,10000.00,142.13
2681040,2640,4104,10000.00,200.00
2644511,2640,451,10000.00,191.05
2681120,2641,4012,10000.00,102.96
2667200,2642,2520,10000.00,160.31
2643311,2642,131,10000.00,156.52
2645440,2643,244,10000.00,58.31
2675360,2644,3136,10000.00,125.30
2660680,2645,1568,10000.00,147.65
2660811,2645,1581,10000.00,174.64
2674280,2646,2828,10000.00,170.00
2671531,2646,2553,10000.00,56.57
2662600,2647,1560,10000.00,164.92
2696461,2647,4946,10000.00,148.66
2654800,2648,680,10000.00,78.10
2671480,2649,2248,10000.00,145.60
2680291,2649,3129,10000.00,106.30
2668460,2650,1846,10000.00,64.03
2679121,2650,2912,10000.00,106.30
2698590,2651,4759,10000.00,182.48
2687121,2651,3612,10000.00,184.39
2659480,2652,748,10000.00,104.40
2672541,2652,2054,10000.00,134.16
2682630,2654,2863,10000.00,161.25
2668021,2654,1402,10000.00,130.38
2676190,2655,2119,10000.00,22.36
2676980,2656,2098,10000.00,50.00
2702581,2656,4658,10000.00,170.29
2663200,2657,620,10000.00,36.06
2703960,2658,4596,10000.00,100.00
2681331,2658,2333,10000.00,191.05
2689780,2660,2978,10000.00,110.45
2667400,2661,640,10000.00,178.89
2701330,2662,3933,10000.00,191.05
2700111,2662,3811,10000.00,180.28
2667520,2663,452,10000.00,160.00
2704130,2664,4013,10000.00,194.16
2710281,2664,4628,10000.00,180.28
2667290,2666,129,10000.00,126.49
2698060,2668,3006,10000.00,165.53
2669381,2668,138,10000.00,166.43
2682470,2672,1047,10000.00,174.93
2684730,2673,1173,10000.00,174.64
2705241,2673,3224,10000.00,28.28
2690260,2674,1626,10000.00,100.00
2693760,2675,1876,10000.00,101.98
2716711,2675,4171,10000.00,70.00
2707630,2676,3163,10000.00,114.02
2715070,2677,3807,10000.00,194.16
2694900,2678,1690,10000.00,100.00
2709920,2679,3092,10000.00,128.06
2727151,2679,4815,10000.00,170.00
2711070,2681,3007,10000.00,90.00
2697661,2681,1666,10000.00,194.16
2731650,2682,4965,10000.00,190.26
2699490,2683,1649,10000.00,64.03
2713591,2683,3059,10000.00,44.72
2733850,2686,4785,10000.00,130.38
2717930,2687,3093,10000.00,143.18
2729020,2688,4102,10000.00,70.71
2698401,2688,1040,10000.00,180.28
2702970,2689,1397,10000.00,199.25
2738120,2692,4612,10000.00,141.42
2725330,2693,3233,10000.00,104.40
2726491,2693,3349,10000.00,180.00
2723930,2694,2993,10000.00,130.00
2710920,2695,1592,10000.00,134.54
2744791,2695,4979,10000.00,72.11
2736990,2696,4099,10000.00,177.20
2732541,2696,3654,10000.00,138.92
2720390,2697,2339,10000.00,22.36
2715111,2697,1811,10000.00,200.00
2745700,2698,4770,10000.00,170.88
2747561,2698,4956,10000.00,199.25
2736060,2699,3706,10000.00,162.79
2716721,2699,1772,10000.00,143.18
2738870,2700,3887,10000.00,122.07
2728330,2701,2733,10000.00,194.16
2741250,2704,3725,10000.00,106.30
2723960,2705,1896,10000.00,174.93
2712251,2705,725,10000.00,117.05
2711860,2706,586,10000.00,184.39
2747381,2706,4138,10000.00,130.38
2728980,2707,2198,10000.00,177.20
2707161,2707,16,10000.00,178.89
2724470,2709,1547,10000.00,186.82
2718750,2710,875,10000.00,58.31
2755540,2711,4454,10000.00,140.36
2755830,2712,4383,10000.00,192.09
2737540,2714,2354,10000.00,58.31
2748911,2714,3491,10000.00,170.29
2715620,2715,62,10000.00,161.55
2732900,2716,1690,10000.00,148.66
2746471,2716,3047,10000.00,133.42
2741090,2718,2309,10000.00,197.23
2749700,2719,3070,10000.00,152.32
2760751,2719,4175,10000.00,134.16
2743340,2720,2334,10000.00,150.00
2720661,2720,66,10000.00,143.18
2742280,2721,2128,10000.00,143.18
2754001,2721,3300,10000.00,170.00
2741100,2722,1910,10000.00,170.88
2757570,2723,3457,10000.00,187.88
2764280,2724,4028,10000.00,114.02
2754490,2725,2949,10000.00,186.01
2769571,2725,4457,10000.00,82.46
2753700,2727,2670,10000.00,120.42
2740181,2727,1318,10000.00,170.29
2740660,2728,1266,10000.00,161.25
2769781,2728,4178,10000.00,191.05
2774760,2729,4576,10000.00,169.71
2757891,2729,2889,10000.00,128.06
2760350,2730,3035,10000.00,200.00
2772660,2731,4166,10000.00,50.99
2774161,2731,4316,10000.00,152.32
2751570,2732,1957,10000.00,80.62
2743701,2732,1170,10000.00,100.00
2763720,2734,2972,10000.00,177.20
2738770,2735,377,10000.00,190.26
2751601,2735,1660,10000.00,143.18
2766130,2736,3013,10000.00,134.54
2752771,2736,1677,10000.00,130.38
2745870,2737,887,10000.00,139.28
2786461,2737,4946,10000.00,134.54
2756460,2738,1846,10000.00,145.60
2747471,2738,947,10000.00,106.30
2772800,2739,3380,10000.00,142.13
2754710,2740,1471,10000.00,102.96
2751961,2740,1196,10000.00,70.71
2751320,2741,1032,10000.00,158.11
2761030,2745,1603,10000.00,107.70
2755870,2746,987,10000.00,100.50
2796260,2747,4926,10000.00,174.64
2749150,2748,115,10000.00,140.36
2757921,2748,992,10000.00,187.88
2780150,2749,3115,10000.00,56.57
2785280,2750,3528,10000.00,156.21
2788350,2751,3735,10000.00,134.16
2773461,2751,2246,10000.00,184.39
2781660,2752,2966,10000.00,178.04
2752701,2752,70,10000.00,136.01
2776030,2753,2303,10000.00,160.31
2769371,2753,1637,10000.00,108.17
2774630,2754,2063,10000.00,200.00
2801710,2756,4571,10000.00,196.98
2789011,2756,3301,10000.00,164.01
2770420,2757,1342,10000.00,117.05
2799181,2757,4218,10000.00,186.82
2770820,2758,1282,10000.00,165.53
2764691,2758,669,10000.00,41.23
2780030,2759,2103,10000.00,72.80
2776350,2761,1535,10000.00,158.11
2803061,2761,4206,10000.00,116.62
2776970,2764,1297,10000.00,130.38
2776381,2764,1238,10000.00,100.50
2805130,2766,3913,10000.00,141.42
2809151,2766,4315,10000.00,183.85
2818860,2770,4886,10000.00,183.85
2777431,2770,743,10000.00,186.01
2806600,2771,3560,10000.00,194.16
2799281,2771,2828,10000.00,171.17
2777270,2772,527,10000.00,161.25
2810830,2773,3783,10000.00,76.16
2796081,2773,2308,10000.00,120.42
2797300,2775,2230,10000.00,114.02
2809190,2776,3319,10000.00,177.20
2781320,2777,432,10000.00,82.46
2820061,2777,4306,10000.00,53.85
2826850,2778,4885,10000.00,50.00
2804221,2778,2622,10000.00,147.65
2806030,2780,2603,10000.00,142.13
2816100,2782,3410,10000.00,162.79
2829681,2782,4768,10000.00,56.57
2805710,2783,2271,10000.00,134.54
2789601,2783,660,10000.00,60.83
2830660,2784,4666,10000.00,36.06
2802521,2784,1852,10000.00,134.16
2785800,2785,80,10000.00,110.45
2792201,2785,720,10000.00,82.46
2828550,2786,4255,10000.00,121.66
2789310,2787,231,10000.00,101.98
2796270,2788,827,10000.00,191.05
2806870,2789,1787,10000.00,150.33
2834011,2789,4501,10000.00,151.33
2822090,2790,3209,10000.00,152.32
2809381,2790,1938,10000.00,110.45
2834360,2792,4236,10000.00,82.46
2811961,2792,1996,10000.00,141.42
2794370,2794,37,10000.00,148.66
2815561,2794,2156,10000.00,171.17
2823320,2795,2832,10000.00,190.26
2844231,2795,4923,10000.00,190.26
2843810,2797,4681,10000.00,161.25
2813770,2798,1577,10000.00,82.46
2833341,2798,3534,10000.00,98.99
2848580,2799,4958,10000.00,191.05
2833001,2799,3400,10000.00,182.48
2846670,2800,4667,10000.00,167.63
2834070,2801,3307,10000.00,70.71
2818970,2802,1697,10000.00,170.29
2825831,2802,2383,10000.00,42.43
2837100,2804,3310,10000.00,152.97
2851560,2805,4656,10000.00,165.53
2811770,2806,577,10000.00,120.42
2824910,2807,1791,10000.00,131.53
2826961,2807,1996,10000.00,125.30
2820780,2808,1278,10000.00,98.99
2811671,2808,367,10000.00,30.00
2845380,2809,3638,10000.00,94.87
2816131,2809,713,10000.00,189.74
2832330,2810,2233,10000.00,70.71
2819541,2810,954,10000.00,31.62
2811960,2811,96,10000.00,144.22
2857420,2812,4542,10000.00,44.72
2847561,2812,3556,10000.00,100.00
2818830,2813,583,10000.00,172.63
2845941,2813,3294,10000.00,189.74
2824720,2815,972,10000.00,100.00
2853381,2815,3838,10000.00,127.28
2847350,2816,3135,10000.00,170.00
2865471,2816,4947,10000.00,134.16
2863380,2817,4638,10000.00,76.16
2846950,2819,2795,10000.00,116.62
2849541,2819,3054,10000.00,180.28
2851680,2820,3168,10000.00,134.54
2867490,2821,4649,10000.00,167.63
2843360,2822,2136,10000.00,151.33
2850580,2823,2758,10000.00,143.18
2829691,2823,669,10000.00,184.39
2851570,2824,2757,10000.00,134.16
2837041,2824,1304,10000.00,171.17
2874170,2829,4517,10000.00,158.11
2873431,2829,4443,10000.00,44.72
2871410,2830,4141,10000.00,184.39
2843350,2831,1235,10000.00,158.11
2873060,2832,4106,10000.00,108.17
2858450,2834,2445,10000.00,86.02
2845781,2834,1178,10000.00,58.31
2844720,2835,972,10000.00,120.42
2873381,2835,3838,10000.00,131.53
2844310,2836,831,10000.00,180.28
2851420,2837,1442,10000.00,72.80
2856421,2837,1942,10000.00,164.92
2878000,2838,4000,10000.00,158.11
2880850,2839,4185,10000.00,180.28
2849280,2840,928,10000.00,192.09
2861010,2841,2001,10000.00,85.44
2870241,2841,2924,10000.00,138.92
2861920,2842,1992,10000.00,155.24
2857661,2842,1566,10000.00,104.40
2844120,2843,112,10000.00,90.00
2866771,2843,2377,10000.00,134.54
2872390,2844,2839,10000.00,170.00
2887230,2845,4223,10000.00,121.66
2882391,2845,3739,10000.00,183.85
2880330,2846,3433,10000.00,190.00
2848851,2846,285,10000.00,134.54
2886910,2847,3991,10000.00,162.79
2891381,2847,4438,10000.00,108.17
2893710,2848,4571,10000.00,180.28
2853841,2848,584,10000.00,148.66
2874250,2849,2525,10000.00,174.64
2895730,2850,4573,10000.00,150.00
2874451,2850,2445,10000.00,162.79
2875860,2851,2486,10000.00,64.03
2888840,2852,3684,10000.00,176.92
2860761,2852,876,10000.00,155.24
2853640,2853,64,10000.00,120.83
2898700,2854,4470,10000.00,170.29
2884100,2855,2910,10000.00,184.39
2874980,2856,1898,10000.00,44.72
2861631,2856,563,10000.00,178.89
2866380,2857,938,10000.00,64.03
2899451,2857,4245,10000.00,164.01
2904780,2858,4678,10000.00,44.72
2865541,2858,754,10000.00,67.08
2886890,2860,2689,10000.00,92.20
2873971,2860,1397,10000.00,169.71
2862110,2861,111,10000.00,198.49
2908771,2861,4777,10000.00,199.25
2877500,2862,1550,10000.00,161.25
2868001,2862,600,10000.00,180.28
2908770,2863,4577,10000.00,183.58
2874230,2864,1023,10000.00,136.01
2907191,2864,4319,10000.00,121.66
2897160,2865,3216,10000.00,189.74
2899041,2865,3404,10000.00,200.00
2912830,2866,4683,10000.00,176.92
2903010,2868,3501,10000.00,72.11
2903580,2869,3458,10000.00,197.99
2869411,2869,41,10000.00,90.55
2889370,2870,1937,10000.00,36.06
2887380,2871,1638,10000.00,141.42
2921230,2872,4923,10000.00,161.25
2912871,2872,4087,10000.00,20.00
2915260,2873,4226,10000.00,148.66
2917411,2873,4441,10000.00,36.06
2916760,2874,4276,10000.00,181.11
2907110,2875,3211,10000.00,130.38
2904171,2875,2917,10000.00,70.00
2914210,2876,3821,10000.00,128.06
2878990,2877,199,10000.00,92.20
2897800,2878,1980,10000.00,180.28
2899770,2879,2077,10000.00,164.92
2926390,2880,4639,10000.00,67.08
2924490,2881,4349,10000.00,64.03
2915060,2882,3306,10000.00,130.38
2931751,2882,4975,10000.00,67.08
2886590,2884,259,10000.00,90.55
2901961,2884,1796,10000.00,72.11
2907220,2885,2222,10000.00,139.28
2921851,2885,3685,10000.00,98.49
2902910,2887,1591,10000.00,200.00
2913881,2887,2688,10000.00,114.02
2930670,2888,4267,10000.00,106.30
2902281,2888,1428,10000.00,31.62
2914330,2889,2533,10000.00,192.09
2920981,2889,3198,10000.00,92.20
2902340,2891,1134,10000.00,174.93
2907761,2891,1676,10000.00,198.49
2902490,2892,1049,10000.00,180.28
2937641,2892,4564,10000.00,180.28
2923120,2893,3012,10000.00,130.38
2923480,2894,2948,10000.00,50.00
2918100,2895,2310,10000.00,98.49
2899621,2895,462,10000.00,156.21
2909770,2896,1377,10000.00,116.62
2916441,2896,2044,10000.00,131.53
2905440,2897,844,10000.00,142.13
2919791,2897,2279,10000.00,161.25
2906260,2898,826,10000.00,70.71
2934231,2898,3623,10000.00,152.97
2937290,2899,3829,10000.00,170.29
2906370,2902,437,10000.00,139.28
2921501,2902,1950,10000.00,197.23
2934940,2903,3194,10000.00,194.16
2948820,2904,4482,10000.00,80.62
2948941,2904,4494,10000.00,120.42
2931500,2905,2650,10000.00,161.25
2947851,2905,4285,10000.00,104.40
2934980,2907,2798,10000.00,63.25
2920011,2907,1301,10000.00,122.07
2926930,2908,1893,10000.00,176.92
2914990,2909,599,10000.00,130.38
2949170,2910,3917,10000.00,130.38
2926560,2912,1456,10000.00,192.35
2954031,2912,4203,10000.00,145.60
2938460,2913,2546,10000.00,44.72
2921381,2913,838,10000.00,63.25
2937950,2914,2395,10000.00,72.80
2932881,2914,1888,10000.00,174.64
2949270,2915,3427,10000.00,130.00
2923580,2916,758,10000.00,192.35
2931951,2916,1595,10000.00,144.22
2949110,2917,3211,10000.00,178.04
2932090,2918,1409,10000.00,152.32
2924631,2918,663,10000.00,198.49
2919000,2919,0,10000.00,76.16
2926460,2920,646,10000.00,180.28
2947091,2920,2709,10000.00,180.28
2932060,2921,1106,10000.00,161.25
2966690,2922,4469,10000.00,192.35
2954371,2922,3237,10000.00,155.24
2930640,2923,764,10000.00,80.62
2938641,2923,1564,10000.00,92.20
2963750,2924,3975,10000.00,158.11
2942641,2924,1864,10000.00,90.55
2939960,2925,1496,10000.00,22.36
2974391,2925,4939,10000.00,186.01
2969680,2926,4368,10000.00,130.38
2936021,2926,1002,10000.00,184.39
2938440,2927,1144,10000.00,53.85
2962230,2928,3423,10000.00,130.38
2961081,2928,3308,10000.00,142.13
2972860,2929,4386,10000.00,141.42
2973990,2931,4299,10000.00,104.40
2958681,2931,2768,10000.00,155.56
2966350,2932,3435,10000.00,161.25
2970251,2932,3825,10000.00,130.00
2967930,2933,3493,10000.00,58.31
2964381,2933,3138,10000.00,180.28
2955510,2934,2151,10000.00,120.42
2949130,2935,1413,10000.00,145.60
2962521,2935,2752,10000.00,174.93
2951500,2936,1550,10000.00,100.00
2981551,2936,4555,10000.00,174.64
2950980,2937,1398,10000.00,170.29
2962210,2939,2321,10000.00,182.48
2964630,2941,2363,10000.00,106.30
2972201,2941,3120,10000.00,121.66
2954490,2942,1249,10000.00,192.35
2966011,2942,2401,10000.00,36.06
2968890,2943,2589,10000.00,111.80
2991310,2945,4631,10000.00,41.23
2976521,2945,3152,10000.00,190.26
2987470,2946,4147,10000.00,80.62
2993981,2946,4798,10000.00,187.88
2973620,2947,2662,10000.00,184.39
2971020,2948,2302,10000.00,164.01
2986501,2948,3850,10000.00,161.55
2983840,2949,3484,10000.00,160.31
2972721,2949,2372,10000.00,171.17
2989830,2950,3983,10000.00,70.00
2999720,2951,4872,10000.00,130.38
2982321,2951,3132,10000.00,165.53
2989540,2952,3754,10000.00,143.18
2980611,2952,2861,10000.00,152.32
2998480,2954,4448,10000.00,31.62
2966860,2955,1186,10000.00,134.54
2975050,2956,1905,10000.00,156.52
2990451,2956,3445,10000.00,198.49
2960850,2957,385,10000.00,70.71
2970411,2957,1341,10000.00,162.79
2961970,2958,397,10000.00,130.00
2987730,2959,2873,10000.00,148.66
3007580,2960,4758,10000.00,152.97
2979150,2961,1815,10000.00,80.62
2967331,2961,633,10000.00,126.49
2996760,2962,3476,10000.00,50.00
2976341,2962,1434,10000.00,170.29
2987580,2963,2458,10000.00,31.62
2969881,2963,688,10000.00,94.87
2980060,2964,1606,10000.00,50.00
2976271,2964,1227,10000.00,156.52
2994250,2965,2925,10000.00,86.02
2979961,2965,1496,10000.00,78.10
2966700,2966,70,10000.00,192.35
3015781,2966,4978,10000.00,187.88
2983880,2967,1688,10000.00,165.53
2991821,2967,2482,10000.00,161.25
2976700,2968,870,10000.00,170.88
2977130,2969,813,10000.00,128.06
2996051,2969,2705,10000.00,170.29
2988570,2971,1757,10000.00,170.29
2975091,2971,409,10000.00,130.38
2985130,2973,1213,10000.00,22.36
2997871,2973,2487,10000.00,126.49
3019570,2974,4557,10000.00,136.01
3005501,2974,3150,10000.00,80.62
2999780,2975,2478,10000.00,197.99
2991671,2975,1667,10000.00,160.31
2980020,2976,402,10000.00,80.00
3002891,2976,2689,10000.00,194.16
3020620,2977,4362,10000.00,126.49
3015351,2977,3835,10000.00,67.08
3015580,2979,3658,10000.00,152.97
3001771,2979,2277,10000.00,183.85
2992380,2980,1238,10000.00,104.40
2992971,2980,1297,10000.00,114.02
2985960,2981,496,10000.00,190.00
3003611,2981,2261,10000.00,184.39
3029420,2982,4742,10000.00,192.09
3001260,2983,1826,10000.00,141.42
3016540,2984,3254,10000.00,171.17
3012901,2984,2890,10000.00,89.44
2997320,2985,1232,10000.00,90.55
3006711,2985,2171,10000.00,50.00
3018930,2986,3293,10000.00,180.28
3023151,2986,3715,10000.00,150.00
3018040,2987,3104,10000.00,111.80
2994101,2987,710,10000.00,64.03
3026710,2988,3871,10000.00,131.53
2988671,2988,67,10000.00,22.36
2989550,2989,55,10000.00,80.62
3001591,2989,1259,10000.00,94.34
3028040,2990,3804,10000.00,152.97
3003810,2991,1281,10000.00,100.00
3024660,2992,3266,10000.00,188.68
3039531,2992,4753,10000.00,156.21
3036950,2993,4395,10000.00,156.52
3035821,2993,4282,10000.00,188.68
2997570,2994,357,10000.00,80.62
3028870,2995,3387,10000.00,70.71
3041210,2996,4521,10000.00,183.58
3019760,2997,2276,10000.00,120.83
3018871,2997,2187,10000.00,126.49
3033470,3000,3347,10000.00,198.49
3020581,3000,2058,10000.00,120.83
3033740,3001,3274,10000.00,20.00
3038131,3001,3713,10000.00,158.11
3039610,3002,3761,10000.00,80.62
3050061,3002,4806,10000.00,50.99
3018860,3003,1586,10000.00,100.50
3046501,3003,4350,10000.00,178.89
3014940,3004,1094,10000.00,167.63
3037171,3004,3317,10000.00,156.52
3019130,3005,1413,10000.00,42.43
3054781,3005,4978,10000.00,190.26
3007380,3006,138,10000.00,22.36
3016931,3006,1093,10000.00,165.53
3038470,3007,3147,10000.00,156.52
3043141,3007,3614,10000.00,40.00
3013290,3008,529,10000.00,114.02
3010071,3008,207,10000.00,44.72
3021520,3009,1252,10000.00,182.48
3040011,3009,3101,10000.00,114.02
3015520,3010,552,10000.00,199.25
3030991,3010,2099,10000.00,70.00
3032260,3011,2126,10000.00,161.25
3045720,3012,3372,10000.00,180.28
3059211,3012,4721,10000.00,200.00
3029770,3013,1677,10000.00,98.49
3037561,3013,2456,10000.00,162.79
3039690,3014,2569,10000.00,174.93
3039751,3014,2575,10000.00,174.93
3030970,3015,1597,10000.00,92.20
3021950,3016,595,10000.00,162.79
3057390,3017,4039,10000.00,167.63
3065600,3018,4760,10000.00,89.44
3051330,3019,3233,10000.00,197.99
3045931,3019,2693,10000.00,117.05
3063440,3020,4344,10000.00,141.42
3066990,3021,4599,10000.00,183.58
3026231,3021,523,10000.00,31.62
3031020,3022,902,10000.00,165.53
3041741,3022,1974,10000.00,98.49
3054140,3023,3114,10000.00,187.88
3058421,3023,3542,10000.00,110.45
3044560,3024,2056,10000.00,133.42
3050070,3025,2507,10000.00,89.44
3040961,3025,1596,10000.00,139.28
3052250,3026,2625,10000.00,134.54
3068351,3026,4235,10000.00,174.64
3057760,3027,3076,10000.00,148.66
3048411,3027,2141,10000.00,114.02
3075100,3028,4710,10000.00,60.83
3049951,3028,2195,10000.00,152.97
3034130,3029,513,10000.00,92.20
3048430,3030,1843,10000.00,199.25
3052731,3030,2273,10000.00,200.00
3062820,3032,3082,10000.00,192.35
3068840,3033,3584,10000.00,139.28
3046880,3034,1288,10000.00,188.68
3083701,3034,4970,10000.00,158.11
3061150,3035,2615,10000.00,94.87
3064000,3036,2800,10000.00,194.16
3038431,3036,243,10000.00,172.05
3074650,3037,3765,10000.00,156.52
3048841,3037,1184,10000.00,89.44
3059670,3038,2167,10000.00,50.00
3070340,3039,3134,10000.00,94.87
3040860,3040,86,10000.00,44.72
3041021,3040,102,10000.00,67.08
3072280,3041,3128,10000.00,92.20
3087611,3041,4661,10000.00,82.46
3090490,3042,4849,10000.00,72.80
3042761,3042,76,10000.00,89.44
3052620,3043,962,10000.00,107.70
3092021,3043,4902,10000.00,67.08
3073420,3044,2942,10000.00,44.72
3077640,3045,3264,10000.00,42.43
3090370,3047,4337,10000.00,174.93
3073781,3047,2678,10000.00,156.52
3085110,3049,3611,10000.00,78.10
3071200,3050,2120,10000.00,114.02
3063940,3052,1194,10000.00,180.00
3082151,3052,3015,10000.00,198.49
3084000,3053,3100,10000.00,178.04
3056561,3053,356,10000.00,120.42
3068360,3054,1436,10000.00,150.33
3090051,3054,3605,10000.00,150.00
3097940,3055,4294,10000.00,107.70
3099140,3056,4314,10000.00,191.05
3079020,3057,2202,10000.00,174.64
3105021,3057,4802,10000.00,122.07
3090680,3058,3268,10000.00,53.85
3067871,3058,987,10000.00,178.89
3070170,3059,1117,10000.00,192.09
3078401,3059,1940,10000.00,167.63
3096640,3060,3664,10000.00,92.20
3107961,3060,4796,10000.00,92.20
3082450,3061,2145,10000.00,85.44
3082051,3061,2105,10000.00,40.00
3068440,3062,644,10000.00,170.00
3095681,3062,3368,10000.00,161.55
3098360,3064,3436,10000.00,156.21
3092801,3064,2880,10000.00,107.70
3112620,3066,4662,10000.00,143.18
3087110,3067,2011,10000.00,174.64
3083341,3067,1634,10000.00,139.28
3111160,3068,4316,10000.00,100.50
3114170,3069,4517,10000.00,134.54
3097271,3069,2827,10000.00,122.07
3100740,3070,3074,10000.00,134.16
3084450,3071,1345,10000.00,123.69
3081941,3071,1094,10000.00,177.20
3080630,3072,863,10000.00,162.79
3121201,3072,4920,10000.00,107.70
3121940,3073,4894,10000.00,174.64
3100731,3073,2773,10000.00,138.92
3098590,3074,2459,10000.00,142.13
3115751,3074,4175,10000.00,80.00
3088760,3075,1376,10000.00,80.00
3091211,3075,1621,10000.00,126.49
3113790,3076,3779,10000.00,102.96
3120211,3076,4421,10000.00,196.98
3107710,3077,3071,10000.00,200.00
3121211,3077,4421,10000.00,172.63
3097210,3079,1821,10000.00,181.11
3125910,3080,4591,10000.00,41.23
3108090,3081,2709,10000.00,60.00
3097840,3082,1584,10000.00,193.13
3128771,3082,4677,10000.00,174.64
3115980,3083,3298,10000.00,140.36
3086861,3083,386,10000.00,40.00
3084090,3084,9,10000.00,98.99
3122591,3084,3859,10000.00,177.20
3130550,3085,4555,10000.00,134.16
3117621,3085,3262,10000.00,76.16
3130130,3086,4413,10000.00,191.05
3126921,3086,4092,10000.00,64.03
3095250,3087,825,10000.00,150.00
3133181,3087,4618,10000.00,144.22
3116480,3088,2848,10000.00,180.28
3111310,3089,2231,10000.00,161.25
3096230,3090,623,10000.00,194.16
3103210,3091,1221,10000.00,143.18
3112340,3092,2034,10000.00,100.50
3125141,3092,3314,10000.00,145.60
3109590,3094,1559,10000.00,186.01
3104140,3095,914,10000.00,139.28
3125591,3095,3059,10000.00,162.79
3134270,3096,3827,10000.00,161.25
3103881,3096,788,10000.00,72.80
3097270,3097,27,10000.00,170.29
3109210,3098,1121,10000.00,140.00
3104101,3098,610,10000.00,172.63
3137090,3099,3809,10000.00,117.05
3107421,3099,842,10000.00,130.00
3117110,3102,1511,10000.00,169.71
3137501,3102,3550,10000.00,60.83
3120090,3103,1709,10000.00,172.63
3108351,3103,535,10000.00,152.32
3127920,3105,2292,10000.00,170.00
3111581,3105,658,10000.00,114.02
